id,host_name,latitude,longitude,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,region_parent_name
18468018,Gabriela,53.35851,-6.2804,Private room,2,1,1,$54.00,21,84,Dublin City Council
30846958,Ana,53.34928,-6.26627,Private room,1,1,1,$50.00,0,,Dublin City Council
30959088,Jules,53.34862,-6.27981,Entire home/apt,3,1,1,$229.00,6,97,Dublin City Council
31937238,Túlio,53.35174,-6.27586,Private room,2,1,1,$55.00,36,96,Dublin City Council
40461673,Bego,53.35158,-6.27677,Private room,2,1,1,$45.00,15,96,Dublin City Council
32005643,Yana,53.35676,-6.25268,Entire home/apt,3,2,2,$105.00,40,92,Dublin City Council
18765494,Brian,53.35631,-6.26407,Entire home/apt,4,1,1,$88.00,2,80,Dublin City Council
17584971,Simone,53.35097,-6.27652,Private room,1,,,$150.00,0,,Dublin City Council
8250941,Joana,53.35217,-6.26328,Private room,3,1,1,$75.00,4,100,Dublin City Council
37828902,Katie,53.35308,-6.29014,Private room,2,1,1,$53.00,30,96,Dublin City Council
32178911,Rafaela,53.35331,-6.29193,Private room,2,1,1,$50.00,22,82,Dublin City Council
39793402,Robert,53.34983,-6.25955,Private room,9,4,9,$650.00,0,,Dublin City Council
41358429,Verônica,53.35734,-6.26113,Private room,2,1,2,$100.00,0,,Dublin City Council
29730286,Chiara,53.35852,-6.23833,Private room,2,1,1,$90.00,0,,Dublin City Council
34680667,Elaine,53.35812,-6.25435,Entire home/apt,2,1,1,$55.00,6,87,Dublin City Council
35903197,Conor,53.35114,-6.2367,Entire home/apt,4,2,2,$500.00,26,88,Dublin City Council
34966512,Barry,53.34885,-6.26144,Hotel room,8,3,5,$513.00,9,80,Dublin City Council
34800427,Henrietta Suites,53.35305,-6.27028,Entire home/apt,6,2,4,$400.00,9,93,Dublin City Council
46521150,Colin,53.34798,-6.24282,Entire home/apt,6,3,3,$217.00,3,100,Dublin City Council
32719821,Suhair,53.35117,-6.26449,Entire home/apt,6,2,2,$113.00,29,84,Dublin City Council
29272081,Mike,53.35455,-6.24739,Private room,2,1,1,$40.00,27,87,Dublin City Council
11236425,Canbe,53.3552,-6.24649,Hotel room,6,2,2,$166.00,10,97,Dublin City Council
19238293,Ange,53.35139,-6.25142,Private room,2,1,1,$80.00,12,97,Dublin City Council
16539288,Pat,53.34649,-6.26348,Entire home/apt,2,1,1,$69.00,202,95,Dublin City Council
9612987,Paula And Isabel,53.35151,-6.24486,Private room,2,1,0,$63.00,41,91,Dublin City Council
14459442,Eamonn,53.35426,-6.25014,Entire home/apt,3,2,2,$82.00,153,91,Dublin City Council
35649655,Paul,53.34565,-6.2762,Entire home/apt,4,1,1,$96.00,39,92,Dublin City Council
41814962,Castle Hotel,53.35546,-6.26267,Private room,3,1,3,$700.00,0,,Dublin City Council
23523648,Baagii,53.35025,-6.25571,Private room,2,1,2,$34.00,109,85,Dublin City Council
31817062,Phaolo,53.35338,-6.26336,Entire home/apt,3,1,2,$133.00,51,81,Dublin City Council
30924349,Quan,53.35542,-6.26465,Private room,2,1,1,$36.00,4,87,Dublin City Council
18419976,Mark,53.35708,-6.24231,Private room,1,1,1,$50.00,18,97,Dublin City Council
17675992,Marieth,53.35734,-6.26164,Entire home/apt,4,1,3,$120.00,3,60,Dublin City Council
18808719,Kev,53.35845,-6.25278,Entire home/apt,2,1,1,$120.00,2,100,Dublin City Council
35464615,Paul,53.35345,-6.25579,Entire home/apt,6,2,3,$160.00,68,88,Dublin City Council
17990079,Yago,53.34731,-6.28054,Private room,2,1,1,$50.00,7,91,Dublin City Council
5605805,Manu,53.34952,-6.26993,Private room,2,1,1,$90.00,14,94,Dublin City Council
11988114,Monika & Robert,53.3502,-6.27401,Entire home/apt,3,1,1,$120.00,117,94,Dublin City Council
32720790,Asha,53.3475,-6.26822,Private room,3,1,2,$35.00,132,88,Dublin City Council
6255482,Adriano,53.34782,-6.28213,Shared room,1,1,1,$20.00,2,100,Dublin City Council
4368210,Meabh,53.3586,-6.2389,Entire home/apt,4,2,2,$84.00,10,89,Dublin City Council
17537997,Arturas,53.35391,-6.25616,Private room,1,1,1,$37.00,4,80,Dublin City Council
17024098,Stephen,53.34753,-6.27727,Entire home/apt,2,1,1,$80.00,11,98,Dublin City Council
3394094,Rose,53.35302,-6.26863,Private room,1,1,1,$34.00,171,95,Dublin City Council
17475456,Martina,53.34275,-6.31901,Private room,2,1,1,$55.00,77,96,Dublin City Council
13671489,Sonia,53.35169,-6.27079,Private room,2,1,0,$56.00,13,91,Dublin City Council
610233,Kate,53.34578,-6.27214,Entire home/apt,4,2,2,$150.00,61,96,Dublin City Council
6730506,Barbara,53.35167,-6.28509,Entire home/apt,2,1,1,$100.00,0,,Dublin City Council
9722820,Karel,53.35,-6.24142,Private room,2,1,1,$35.00,1,100,Dublin City Council
33969358,Gabriela,53.35743,-6.28096,Shared room,2,1,4,$19.00,4,90,Dublin City Council
39745766,Siobhan,53.34076,-6.29762,Private room,2,1,1,$69.00,3,100,Dublin City Council
6930023,Mikael,53.35077,-6.27186,Private room,2,1,1,$60.00,0,,Dublin City Council
10080964,Gustavo,53.34669,-6.30626,Private room,1,1,1,$35.00,0,,Dublin City Council
33005630,Medo,53.35613,-6.26426,Private room,2,1,1,$145.00,0,,Dublin City Council
11728466,Sinéad,53.35242,-6.29742,Entire home/apt,2,1,1,$90.00,30,97,Dublin City Council
33379484,Mika,53.35502,-6.23078,Private room,2,1,1,$50.00,3,100,Dublin City Council
34858470,María,53.35223,-6.23119,Private room,2,1,1,$39.00,1,100,Dublin City Council
4255534,Pete,53.3307,-6.27557,Entire home/apt,4,2,2,$176.00,50,96,Dublin City Council
7210651,Brohoon & Associates,53.34293,-6.27535,Entire home/apt,4,1,2,$132.00,235,94,Dublin City Council
11765526,Rudy,53.3538,-6.24877,Private room,2,1,1,$100.00,0,,Dublin City Council
11565492,Javier,53.34023,-6.27303,Entire home/apt,6,2,3,$195.00,1,100,Dublin City Council
33067054,Jb,53.34939,-6.24531,Private room,2,1,1,$200.00,0,,Dublin City Council
5441663,Shiraz,53.3493,-6.23056,Entire home/apt,4,1,2,$85.00,2,100,Dublin City Council
33044726,David,53.34613,-6.26977,Entire home/apt,2,1,1,$65.00,13,82,Dublin City Council
30703177,Garden,53.34031,-6.27622,Hotel room,1,1,1,$42.00,11,91,Dublin City Council
40653866,John,53.35719,-6.24133,Entire home/apt,4,2,2,$79.00,0,,Dublin City Council
3529607,Isa,53.33464,-6.29369,Entire home/apt,6,1,4,$70.00,314,84,Dublin City Council
21743216,Rafaela,53.36342,-6.24465,Private room,2,1,1,$34.00,0,,Dublin City Council
21396635,Raquel,53.35249,-6.26028,Private room,1,1,1,$40.00,1,,Dublin City Council
38969224,James,53.34795,-6.25639,Private room,2,1,1,$50.00,4,95,Dublin City Council
22235864,Steve,53.35059,-6.25842,Entire home/apt,3,1,2,$53.00,6,83,Dublin City Council
10961041,Deirdre,53.34098,-6.32138,Entire home/apt,5,2,2,$120.00,10,92,Dublin City Council
39243743,Lee,53.35256,-6.22722,Private room,2,1,1,$45.00,1,80,Dublin City Council
21013261,Anthony,53.34951,-6.27409,Entire home/apt,2,1,1,$95.00,62,97,Dublin City Council
27781384,Karina,53.35583,-6.25083,Private room,3,1,1,$40.00,0,,Dublin City Council
20597187,Elita,53.35249,-6.26514,Private room,2,1,1,$60.00,4,100,Dublin City Council
9462553,Dermot & Sinead,53.33526,-6.27731,Entire home/apt,5,3,3,$92.00,137,90,Dublin City Council
26860765,Chiara,53.35462,-6.24707,Private room,1,1,1,$60.00,5,68,Dublin City Council
42912139,Adhishwar,53.34151,-6.31024,Private room,2,1,,$550.00,0,,Dublin City Council
21490100,Clarissa,53.34841,-6.25794,Private room,3,1,2,$60.00,7,91,Dublin City Council
21944047,Gavin And  Anne,53.34688,-6.26368,Entire home/apt,6,2,3,$117.00,0,,Dublin City Council
21962993,Antonio,53.35651,-6.25746,Entire home/apt,4,1,2,$79.00,47,85,Dublin City Council
20041721,Ruta And Stephen,53.35217,-6.25372,Entire home/apt,6,2,3,$153.00,141,95,Dublin City Council
13923173,Siobhan,53.33233,-6.27594,Entire home/apt,4,2,2,$250.00,49,99,Dublin City Council
21474620,Lav,53.34296,-6.27596,Entire home/apt,6,2,2,$200.00,20,94,Dublin City Council
13707984,James,53.36098,-6.2565,Entire home/apt,2,1,1,$200.00,4,95,Dublin City Council
19485835,Jamie,53.35242,-6.24357,Private room,3,1,2,$59.00,176,92,Dublin City Council
12252479,Clara,53.34777,-6.27702,Private room,2,1,1,$80.00,6,90,Dublin City Council
12733753,Anouck,53.35813,-6.28239,Entire home/apt,2,1,1,$30.00,0,,Dublin City Council
16255930,Stefano,53.34887,-6.26839,Private room,2,1,1,$50.00,10,88,Dublin City Council
47921508,Therese,53.3312,-6.27561,Entire home/apt,3,1,1,$160.00,0,,Dublin City Council
12202681,Orfhliath,53.35517,-6.25582,Entire home/apt,2,1,1,$90.00,16,80,Dublin City Council
42776639,Máire,53.34429,-6.2759,Entire home/apt,6,3,3,$240.00,11,96,Dublin City Council
10978447,Ishita,53.34999,-6.28003,Private room,2,1,1,$61.00,113,86,Dublin City Council
17266494,Thais,53.35019,-6.27535,Private room,2,1,1,$69.00,12,87,Dublin City Council
14354424,Annie,53.35074,-6.2478,Private room,1,1,1,$28.00,208,93,Dublin City Council
40246277,Des,53.34298,-6.27492,Entire home/apt,4,2,2,$160.00,24,98,Dublin City Council
15482095,Gervaise,53.34734,-6.2775,Entire home/apt,3,1,2,$102.00,4,100,Dublin City Council
38477540,Finn,53.34,-6.2732,Entire home/apt,3,1,2,$80.00,28,89,Dublin City Council
7455315,Anna,53.34708,-6.27941,Private room,2,1,1,$90.00,25,98,Dublin City Council
32691234,Caroilin,53.35174,-6.26541,Entire home/apt,6,2,3,$134.00,31,88,Dublin City Council
8161178,Jonathan,53.35757,-6.28073,Private room,1,1,1,$38.00,30,92,Dublin City Council
44393512,Gearóid,53.35475,-6.29187,Entire home/apt,4,3,4,$62.00,2,100,Dublin City Council
40301526,Francesca,53.34339,-6.27509,Entire home/apt,4,1,2,$230.00,4,100,Dublin City Council
36977242,Socky,53.35198,-6.26338,Entire home/apt,3,1,1,$70.00,17,98,Dublin City Council
14551890,Paul,53.34418,-6.27664,Entire home/apt,5,2,4,$85.00,210,94,Dublin City Council
27996150,Sandeep,53.34967,-6.26443,Private room,2,1,1,$98.00,31,90,Dublin City Council
9574279,Stuart,53.3364,-6.27707,Entire home/apt,4,2,2,$100.00,0,,Dublin City Council
41096614,Michael,53.34877,-6.27684,Entire home/apt,2,1,1,$79.00,1,100,Dublin City Council
41781551,Selina,53.35124,-6.27005,Entire home/apt,4,1,2,$80.00,32,98,Dublin City Council
27106492,Fiona,53.36241,-6.25744,Private room,2,1,1,$74.00,0,,Dublin City Council
37111467,Sveta,53.35079,-6.25097,Entire home/apt,4,2,2,$85.00,22,91,Dublin City Council
9820907,Mark,53.33906,-6.3067,Entire home/apt,4,2,2,$129.00,6,73,Dublin City Council
26128805,Olivia,53.35821,-6.26176,Private room,2,1,1,$65.00,152,96,Dublin City Council
11013301,Sinead,53.33281,-6.28452,Entire home/apt,8,4,5,$300.00,1,100,Dublin City Council
24554192,Giovanni,53.35892,-6.24481,Private room,2,1,1,$49.00,2,100,Dublin City Council
25994089,Brión,53.36275,-6.25714,Private room,2,1,1,$59.00,15,93,Dublin City Council
15162862,Seosamh,53.34316,-6.29472,Entire home/apt,4,1,1,$140.00,43,89,Dublin City Council
23029896,Jacob And Emma,53.35021,-6.2329,Entire home/apt,4,2,2,$125.00,1,100,Dublin City Council
11522656,Facundo,53.34241,-6.2812,Entire home/apt,2,1,1,$30.00,1,,Dublin City Council
23740293,Dara,53.35417,-6.25909,Entire home/apt,4,1,1,$114.00,120,97,Dublin City Council
27819213,Gabriela,53.35851,-6.2804,Shared room,1,1,4,$19.00,8,95,Dublin City Council
27819303,Gabriela,53.35851,-6.2804,Shared room,3,1,4,$19.00,11,89,Dublin City Council
21971625,Laura,53.34646,-6.27926,Entire home/apt,2,,1,$125.00,35,95,Dublin City Council
23662721,John,53.35091,-6.28037,Entire home/apt,2,1,1,$68.00,3,100,Dublin City Council
18475161,Gabriela,53.35851,-6.2804,Shared room,4,1,4,$19.00,13,95,Dublin City Council
11470909,Dino,53.34057,-6.29527,Private room,2,1,1,$37.00,4,95,Dublin City Council
18702963,Kimberly,53.34518,-6.27749,Private room,1,1,1,$50.00,1,100,Dublin City Council
23220336,Ivana,53.34275,-6.27224,Private room,2,1,1,$60.00,8,88,Dublin City Council
24755737,Art,53.35207,-6.2752,Private room,2,1,1,$74.00,3,100,Dublin City Council
21959823,Camille,53.34108,-6.31972,Private room,2,1,1,$55.00,1,100,Dublin City Council
23542611,Adrian,53.3442,-6.27706,Private room,2,1,1,$69.00,45,97,Dublin City Council
2795703,Aidan,53.34834,-6.29426,Entire home/apt,4,2,2,$158.00,49,97,Dublin City Council
26748006,Paul,53.34708,-6.26237,Entire home/apt,4,1,2,$140.00,115,86,Dublin City Council
23917506,Cezar & Danilo,53.3512,-6.27217,Private room,2,1,1,$51.00,100,97,Dublin City Council
21199571,Paul,53.35298,-6.25813,Entire home/apt,4,1,2,$110.00,205,88,Dublin City Council
46442875,Temple Bar,53.34648,-6.26319,Entire home/apt,6,2,3,$68.00,0,,Dublin City Council
16014387,Justen,53.35035,-6.2746,Shared room,2,1,2,$54.00,44,94,Dublin City Council
28409384,Oyun,53.35276,-6.24953,Private room,3,1,2,$78.00,99,82,Dublin City Council
20048482,Richard,53.33698,-6.28154,Entire home/apt,4,2,3,$152.00,13,95,Dublin City Council
19064849,Wesley,53.33728,-6.27882,Private room,1,1,1,$60.00,0,,Dublin City Council
13273818,Daniel,53.34694,-6.26745,Private room,2,1,1,$76.00,46,88,Dublin City Council
24887512,Joel,53.35826,-6.29056,Entire home/apt,1,,1,$45.00,1,,Dublin City Council
21609274,John,53.35086,-6.2434,Entire home/apt,4,2,3,$125.00,59,96,Dublin City Council
13146810,Sunny,53.35468,-6.25683,Entire home/apt,3,1,2,$99.00,40,86,Dublin City Council
21002648,Neil,53.36495,-6.25907,Entire home/apt,9,5,5,$205.00,89,90,Dublin City Council
12567097,Ryan,53.34939,-6.23895,Private room,2,1,1,$55.00,243,96,Dublin City Council
32890027,Geraldine,53.35591,-6.2707,Private room,3,1,4,$84.00,60,97,Dublin City Council
42424058,Joel,53.35559,-6.26744,Private room,1,6,1,$40.00,0,,Dublin City Council
20159538,Jillian,53.33616,-6.28769,Entire home/apt,2,1,1,$105.00,33,94,Dublin City Council
8793671,Lucas,53.34823,-6.27696,Private room,2,1,1,$62.00,98,85,Dublin City Council
25609938,Ele,53.36737,-6.26823,Private room,9,1,4,$199.00,3,87,Dublin City Council
6525248,Amo,53.34875,-6.27994,Private room,2,1,1,$81.00,5,96,Dublin City Council
12303522,Jesus,53.34275,-6.27911,Entire home/apt,4,1,1,$150.00,8,98,Dublin City Council
32932791,Hannah Finola,53.33271,-6.2808,Entire home/apt,2,2,2,$45.00,77,97,Dublin City Council
20611633,Paul,53.34544,-6.27981,Entire home/apt,4,2,2,$191.00,116,98,Dublin City Council
30703260,Garden,53.34077,-6.27738,Hotel room,1,1,1,$48.00,29,89,Dublin City Council
27135294,Padraig,53.36407,-6.2657,Private room,2,1,1,$90.00,5,96,Dublin City Council
17495606,Philip,53.36703,-6.25968,Private room,2,1,1,$35.00,2,100,Dublin City Council
5939399,William,53.33367,-6.28155,Entire home/apt,7,4,4,$62.00,18,95,Dublin City Council
19823637,Lynette,53.37587,-6.31747,Private room,2,1,1,$35.00,9,95,Dublin City Council
23943531,Ray,53.37332,-6.2525,Private room,3,1,3,$56.00,9,98,Dublin City Council
17550825,Katy,53.33711,-6.27397,Private room,2,1,1,$53.00,83,91,Dublin City Council
34387298,Meg,53.33726,-6.27693,Private room,10,5,5,"$10,998.00",4,100,Dublin City Council
29377413,Staycity Saint Augustine Street,53.34465,-6.27673,Entire home/apt,3,1,2,$242.00,14,91,Dublin City Council
26831935,Griffith Halls Of Residence,53.33046,-6.27933,Entire home/apt,4,2,4,$150.00,13,91,Dublin City Council
21792055,Jennifer,53.33624,-6.30098,Entire home/apt,5,3,3,$90.00,0,,Dublin City Council
38549645,Sonder (Dublin),53.35935,-6.26256,Entire home/apt,2,1,1,$103.00,25,91,Dublin City Council
46888475,Colin,53.36011,-6.26237,Entire home/apt,3,1,1,$76.00,0,,Dublin City Council
30466684,Sean,53.34765,-6.2925,Entire home/apt,2,1,1,$67.00,52,83,Dublin City Council
20751705,Fiona,53.35532,-6.27393,Private room,2,1,1,$79.00,10,100,Dublin City Council
9454932,Paul,53.34436,-6.2841,Entire home/apt,4,2,2,$112.00,388,89,Dublin City Council
7692164,Ali,53.33991,-6.27887,Entire home/apt,2,1,2,$90.00,48,97,Dublin City Council
37236120,Patrick,53.35572,-6.26935,Private room,2,1,1,$105.00,27,99,Dublin City Council
11782221,Aoife,53.35594,-6.27001,Entire home/apt,5,3,3,$179.00,43,98,Dublin City Council
19078972,Eoin,53.37749,-6.31724,Entire home/apt,4,2,2,$76.00,20,84,Dublin City Council
37426484,Mary,53.33481,-6.29508,Private room,2,1,1,$75.00,0,,Dublin City Council
15107878,Corinna,53.34095,-6.31112,Entire home/apt,3,1,2,$96.00,178,92,Dublin City Council
3495749,Isa,53.33511,-6.29398,Entire home/apt,6,1,4,$70.00,194,91,Dublin City Council
42703546,Bianca,53.3383,-6.27814,Private room,2,1,1,$50.00,0,,Dublin City Council
20708751,Hilary,53.33985,-6.27392,Entire home/apt,2,1,1,$78.00,133,91,Dublin City Council
14135807,Ben,53.3584,-6.26925,Private room,2,1,1,$53.00,9,100,Dublin City Council
13354693,Philip,53.36646,-6.25908,Private room,2,1,1,$35.00,3,100,Dublin City Council
34861194,Flora,53.33934,-6.27972,Entire home/apt,1,1,1,$65.00,7,97,Dublin City Council
13293014,Byeongmin,53.37263,-6.2649,Private room,1,1,1,$24.00,0,,Dublin City Council
21642464,Lav,53.34396,-6.27753,Private room,2,1,1,$72.00,28,96,Dublin City Council
32354518,Dennis,53.33652,-6.3215,Entire home/apt,5,2,3,$183.00,2,100,Dublin City Council
26376070,Marko,53.34259,-6.27495,Private room,3,1,2,$70.00,2,90,Dublin City Council
13444781,Maria,53.36853,-6.26512,Entire home/apt,6,4,5,$250.00,6,100,Dublin City Council
18138779,Barrie,53.34902,-6.29911,Entire home/apt,4,1,2,$500.00,29,85,Dublin City Council
36352557,Adrian,53.34144,-6.29715,Private room,2,1,1,$90.00,9,100,Dublin City Council
15742736,Zoran,53.3565,-6.26911,Entire home/apt,2,1,1,$45.00,0,,Dublin City Council
24342562,Fergal,53.33607,-6.27506,Entire home/apt,4,2,2,$125.00,106,92,Dublin City Council
36552373,Margaret,53.3408,-6.27368,Private room,2,1,2,$89.00,30,94,Dublin City Council
21890269,Christos,53.34337,-6.28044,Private room,2,1,1,$70.00,55,93,Dublin City Council
26153259,Victoria,53.33574,-6.28199,Entire home/apt,4,2,2,$93.00,40,96,Dublin City Council
17978884,Alexis,53.36364,-6.28303,Private room,3,1,1,$54.00,58,91,Dublin City Council
15198101,Carole,53.35709,-6.27333,Entire home/apt,4,2,2,$92.00,125,97,Dublin City Council
42164310,Carla,53.33839,-6.28717,Private room,2,1,1,$65.00,1,100,Dublin City Council
40728675,Asia Joanna,53.33291,-6.27844,Private room,2,1,1,$40.00,0,,Dublin City Council
11572186,Aline,53.36018,-6.26376,Private room,1,1,1,$35.00,4,95,Dublin City Council
30554667,Antonija,53.3413,-6.27886,Private room,2,1,1,$60.00,21,95,Dublin City Council
35489321,Abni,53.33939,-6.30814,Private room,1,1,1,$30.00,9,97,Dublin City Council
2295609,Martina,53.34027,-6.30585,Entire home/apt,9,5,5,$180.00,0,,Dublin City Council
15726888,James,53.35839,-6.26998,Entire home/apt,2,1,1,$102.00,128,95,Dublin City Council
29281605,Rossa,53.34121,-6.27506,Private room,2,1,1,$89.00,1,80,Dublin City Council
30529835,Especial,53.33465,-6.22332,Entire home/apt,6,3,3,$230.00,3,87,Dublin City Council
9897578,Estelle,53.3417,-6.29045,Entire home/apt,4,1,3,$65.00,0,,Dublin City Council
32058118,Eamonn,53.34792,-6.30679,Private room,2,1,1,$50.00,1,,Dublin City Council
29455313,Helene,53.33632,-6.2878,Private room,2,1,1,$44.00,23,94,Dublin City Council
5201720,Bernard,53.32464,-6.26491,Entire home/apt,2,1,1,$95.00,292,90,Dublin City Council
32035337,Pablo,53.34196,-6.29678,Private room,2,,1,$30.00,2,70,Dublin City Council
5696906,Mary,53.32445,-6.25354,Private room,1,1,1,$58.00,146,96,Dublin City Council
4470152,Bernard,53.32464,-6.26491,Private room,2,1,1,$95.00,144,92,Dublin City Council
22278663,Leon & Aline,53.34053,-6.27633,Private room,2,1,2,$90.00,7,97,Dublin City Council
4470132,Bernard,53.32464,-6.26491,Entire home/apt,2,1,1,$100.00,135,87,Dublin City Council
20696952,Ricky,53.33856,-6.30677,Private room,1,1,1,$36.00,3,100,Dublin City Council
7344109,Deirdre,53.32995,-6.21452,Private room,2,1,1,$80.00,80,97,Dublin City Council
25762160,Maroni,53.34778,-6.30191,Private room,2,1,1,$60.00,16,96,Dublin City Council
19502504,Ulrich,53.34068,-6.30502,Entire home/apt,2,1,2,$120.00,4,87,Dublin City Council
22033135,Leila,53.33934,-6.31385,Private room,2,2,2,$65.00,3,100,Dublin City Council
22146241,Brian,53.32336,-6.26202,Entire home/apt,4,1,2,$150.00,5,100,Dublin City Council
19631195,Romain,53.33722,-6.28154,Private room,2,1,1,$30.00,1,100,Dublin City Council
3376869,Paul,53.33096,-6.24346,Private room,1,1,1,$55.00,40,91,Dublin City Council
42217864,Park Residence,53.3294,-6.23113,Entire home/apt,2,,1,$144.00,9,87,Dublin City Council
